6;18.02;33;13
5;18.55;35;13
6;16.66;30;13
7;17.05;34;13
5;15.09;27;13
8;17.49;30;13
10;19.67;31;13
7;18.08;33;13
6;16.77;29;13
6;16.56;29;13
6;16.63;27;13
8;18.78;29;13
3;19.98;36;13
5;16.76;30;13
7;18.37;31;13
7;17.37;28;13
10;18.45;31;13
3;17.36;30;13
6;16.94;30;13
4;16.81;34;13
7;18.76;34;13
6;16.73;27;13
6;18.1;34;13
4;16.15;28;13
7;17.68;29;13
5;15.8;36;13
5;15.79;27;13
4;17.8;32;13
7;18.83;37;13
7;18.11;32;13
6;17.29;28;13
7;17.72;30;13
9;17.14;32;13
9;17.16;32;13
6;16.97;30;13
5;16.68;31;13
7;15.95;30;13
8;16.19;29;13
6;16.95;30;13
7;17.07;33;13
4;16.8;35;13
9;17.94;31;13
8;17.68;31;13
6;18.93;31;13
7;17.53;29;13
5;15.89;29;13
4;17.54;29;13
5;16.67;29;13
9;18.45;32;13
5;16.1;35;13
5;16.13;30;13
6;17.4;31;13
5;17.8;34;13
5;16.78;31;13
6;16.35;27;13
11;18.37;39;13
8;17.38;28;13
7;18.18;28;13
7;17.38;37;13
5;17.63;33;13
7;17.68;32;13
8;17.75;30;13
5;16.52;26;13
9;18.64;31;13
6;17.36;29;13
8;18.06;30;13
9;16.86;29;13
11;18.75;34;13
6;17.56;35;13
6;17.66;29;13
8;18.76;29;13
8;17.35;39;13
6;18.27;48;13
6;16.8;26;13
9;17.42;35;13
4;17.09;33;13
8;18.96;35;13
7;17.74;41;13
5;17.44;30;13
10;18.04;36;13
8;16.4;30;13
7;16.67;28;13
7;17.21;34;13
8;16.59;31;13
10;18.23;29;13
8;17.53;30;13
9;18;29;13
9;17.82;27;13
7;17.45;33;13
8;18.31;27;13
7;16.74;29;13
8;18.25;29;13
8;17.11;39;13
4;16.75;28;13
7;16.94;37;13
8;18.37;32;13
6;17.98;33;13
5;17.47;34;13
6;16.06;28;13
10;17.5;30;13
7;16.65;29;13
5;17.93;30;13
7;16.8;30;13
5;16.1;29;13
8;17.98;36;13
7;19.04;34;13
7;18.13;35;13
6;17.31;27;13
7;15.97;30;13
8;17.73;27;13
7;16.12;24;13
7;16.49;28;13
9;17.55;26;13
5;15.55;26;13
3;18.37;31;13
9;17.64;30;13
7;17.01;31;13
8;18.78;32;13
6;16.9;33;13
6;17.66;29;13
4;16.92;26;13
9;17.65;35;13
4;17.09;29;13
5;17.21;36;13
7;17.82;27;13
5;15.96;31;13
8;17.16;32;13
7;16.36;33;13
10;18.69;29;13
6;17.36;31;13
6;15.89;30;13
7;16.82;29;13
6;16.04;31;13
8;16.84;46;13
9;18.1;30;13
8;18.84;33;13
8;15.95;36;13
8;16.76;35;13
8;18.45;35;13
6;16.95;30;13
8;18;31;13
9;17.08;29;13
7;16.95;32;13
8;17.07;33;13
7;17.28;27;13
5;15.92;33;13
8;18.04;31;13
8;19.09;31;13
8;17.18;34;13
8;18.61;35;13
8;18.23;31;13
5;15.49;33;13
5;16.53;32;13
7;15.92;27;13
7;17.79;35;13
8;17.68;37;13
8;17.39;34;13
4;16.45;26;13
10;18.59;32;13
5;17.14;32;13
7;17.37;31;13
5;17.49;31;13
6;15.96;34;13
5;17.25;29;13
6;16.15;35;13
6;18.39;37;13
8;18.98;31;13
8;18.11;34;13
5;18.72;29;13
5;18.06;31;13
7;18.31;38;13
7;17.41;30;13
8;18.03;49;13
6;17.75;30;13
5;15.87;32;13
9;18.25;30;13
6;16.73;28;13
6;17.29;31;13
8;16.4;32;13
6;16.56;28;13
8;17.33;29;13
7;16.5;31;13
9;18.43;33;13
7;18;31;13
6;17.11;35;13
7;16.5;32;13
5;17.91;34;13
5;17.82;40;13
6;15.29;31;13
8;16.35;38;13
9;18.8;32;13
7;18.84;33;13
8;17.58;38;13
8;16.72;32;13
5;17.25;36;13
5;18.23;35;13
8;18.21;31;13
7;16.79;27;13
4;18.75;36;13
6;17.1;31;13
6;16.63;31;13
5;16.16;28;13
11;18.41;27;13
4;18.2;37;13
8;17.37;31;13
6;17.69;31;13
7;16.33;25;13
6;16.21;28;13
6;16.4;31;13
7;17.5;31;13
7;16.97;32;13
8;19.61;37;13
7;16.36;26;13
4;18.26;33;13
7;18.84;37;13
8;17.3;30;13
5;15.8;27;13
5;19.44;35;13
7;17.06;30;13
7;16.79;31;13
5;17.14;31;13
5;17.32;30;13
6;16.74;29;13
6;16.91;33;13
4;16.73;28;13
5;17.16;31;13
8;17.07;33;13
5;16.58;28;13
7;16.61;31;13
7;18.16;32;13
6;16.86;33;13
5;17.35;31;13
8;17.86;30;13
4;17.11;28;13
8;19.16;30;13
5;16.16;33;13
6;18.08;30;13
6;17.1;30;13
9;16.23;29;13
6;15.76;29;13
8;16.29;29;13
7;17.61;31;13
8;17.65;28;13
6;18.09;32;13
9;16.84;30;13
6;17.98;35;13
7;17.84;31;13
6;17.76;37;13
7;17.18;34;13
7;17.96;30;13
8;17.68;32;13
9;18.2;31;13
8;17.71;39;13
8;18.35;33;13
8;18.9;34;13
7;16.99;32;13
4;16.48;30;13
6;16.82;27;13
6;16.2;26;13
7;17.21;29;13
7;17.54;29;13
8;18.0
